Unnamed: 0,ProductNumber,BrandName,BrandTitle,URL,AverageRating,Review,PolarityNumber,Polarity
936,Product 403,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,"Dear CustomerThank You for your valuable feedback We try our best to provide high-quality original products at a market competitive priceKindly ""Follow"" our store to keep yourself updated with the latest productsThanks",0.625,Positive
937,Product 403,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,10/10 Recommended!Really love the product the Quality is so good and it is effective for Pedi Thank you so much for this amazing product,0.5199999999999999,Positive
938,Product 403,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,"Dear CustomerThank You for your valuable feedback We try our best to provide high-quality original products at a market competitive priceKindly ""Follow"" our store to keep yourself updated with the latest productsThanks",0.625,Positive
939,Product 403,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,Got the Product Working Fine Seller Was Good and 10/10 will shop more inshallah,0.5388888888888889,Positive
940,Product 403,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,"Dear CustomerThank You for your valuable feedback We try our best to provide high-quality original products at a market competitive priceKindly ""Follow"" our store to keep yourself updated with the latest productsThanks",0.625,Positive
941,Product 405,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,بہت ہی زبردست کوالٹی ہے وہی پراڈکٹ ہے سیم جو تصویر میں ہے مجھے تو بہت اچھی لگی یہ پراڈکٹ بہت اچھی اور مناسب قیمت میں ہے,0.0,Neutral
942,Product 405,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,Bohot shukrya aapke positive review ka We would love to serve yo again❤️,0.36363636363636365,Positive
943,Product 405,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,bht achi lgi mere paon ki jild kafi khrab thi isi waja se foot grinder  mnga lia pr lgta tha khrab hi ho ga pr jb mai ne use kia to pta chala kmal ki product hai  recoment kron gi before after pic k sath,-0.5,Negative
944,Product 405,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,Thanks A Lot For Your kind words Follow Our Store For More Quality Shopping Experience,0.43333333333333335,Positive
945,Product 405,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,very nice 3❤️❤️,0.78,Positive
946,Product 405,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,بہت ہی عمدہ سروس بہت ہی عمدہ پراڈکٹ,0.0,Neutral
947,Product 405,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,Excellent Product Excellent buyer well packed and new device Really appreciated definitely purchase from this store next time Thank You,0.3893939393939394,Positive
948,Product 407,No Brand,Universal Adapter All in One Electric Plug power Socket Adapter Worldwide International travel wall Charger Universal Travel Socket EU UK US AU Multi plug,https://www.daraz.pk/products/universal-adapter-all-in-one-electric-plug-power-socket-adapter-worldwide-international-travel-wall-charger-universal-travel-socket-eu-uk-us-au-multi-plug-i242874149-s1462090672.html?search=1,5.0,Universal adapter Quality is fine Adjustable Non sparking Best for usage Same as shown Delivered on time Satisfied,0.38333333333333336,Positive
949,Product 407,No Brand,Universal Adapter All in One Electric Plug power Socket Adapter Worldwide International travel wall Charger Universal Travel Socket EU UK US AU Multi plug,https://www.daraz.pk/products/universal-adapter-all-in-one-electric-plug-power-socket-adapter-worldwide-international-travel-wall-charger-universal-travel-socket-eu-uk-us-au-multi-plug-i242874149-s1462090672.html?search=1,5.0,mera best decision tha ye product is store sy buy krny kaabsolutely behtreen experience raha thanks seller,0.6,Positive
950,Product 407,No Brand,Universal Adapter All in One Electric Plug power Socket Adapter Worldwide International travel wall Charger Universal Travel Socket EU UK US AU Multi plug,https://www.daraz.pk/products/universal-adapter-all-in-one-electric-plug-power-socket-adapter-worldwide-international-travel-wall-charger-universal-travel-socket-eu-uk-us-au-multi-plug-i242874149-s1462090672.html?search=1,5.0,Nice product delivered on time Thanks Daraz,0.4,Positive
951,Product 407,No Brand,Universal Adapter All in One Electric Plug power Socket Adapter Worldwide International travel wall Charger Universal Travel Socket EU UK US AU Multi plug,https://www.daraz.pk/products/universal-adapter-all-in-one-electric-plug-power-socket-adapter-worldwide-international-travel-wall-charger-universal-travel-socket-eu-uk-us-au-multi-plug-i242874149-s1462090672.html?search=1,5.0,Received timely Very nice product Exactly as destined in the ad I would love to order more from Daraz,0.5075000000000001,Positive
952,Product 407,No Brand,Universal Adapter All in One Electric Plug power Socket Adapter Worldwide International travel wall Charger Universal Travel Socket EU UK US AU Multi plug,https://www.daraz.pk/products/universal-adapter-all-in-one-electric-plug-power-socket-adapter-worldwide-international-travel-wall-charger-universal-travel-socket-eu-uk-us-au-multi-plug-i242874149-s1462090672.html?search=1,5.0,This is by far the most convenient set of travel plugs I have ever bought and well deserving of a 5 star review,0.39999999999999997,Positive
953,Product 408,No Brand,Transparent 6 Hooks Hanger Self Adhesive Clothes Hanger | Cloth Hanger | Bathroom Accessories Hanger | Reusable Transparent Sticky Wall Hooks | Punch Free Self – Sticking Clips | Waterproof Hanging Hooks 6 in 1 | Cloths Hanger |Strong Hanger Multipurpose,https://www.daraz.pk/products/transparent-6-hooks-hanger-self-adhesive-clothes-hanger-cloth-hanger-bathroom-accessories-hanger-reusable-transparent-sticky-wall-hooks-punch-free-self-sticking-clips-waterproof-hanging-hooks-6-in-1-cloths-hanger-strong-hanger-multipurpose-i251478945-s1468973044.html?search=1,5.0,nice hook delivery was in time quality and pasting is good,0.6499999999999999,Positive
954,Product 408,No Brand,Transparent 6 Hooks Hanger Self Adhesive Clothes Hanger | Cloth Hanger | Bathroom Accessories Hanger | Reusable Transparent Sticky Wall Hooks | Punch Free Self – Sticking Clips | Waterproof Hanging Hooks 6 in 1 | Cloths Hanger |Strong Hanger Multipurpose,https://www.daraz.pk/products/transparent-6-hooks-hanger-self-adhesive-clothes-hanger-cloth-hanger-bathroom-accessories-hanger-reusable-transparent-sticky-wall-hooks-punch-free-self-sticking-clips-waterproof-hanging-hooks-6-in-1-cloths-hanger-strong-hanger-multipurpose-i251478945-s1468973044.html?search=1,5.0,vry nice hooksfix b aram se ho gya behtareen ha,0.6,Positive
955,Product 408,No Brand,Transparent 6 Hooks Hanger Self Adhesive Clothes Hanger | Cloth Hanger | Bathroom Accessories Hanger | Reusable Transparent Sticky Wall Hooks | Punch Free Self – Sticking Clips | Waterproof Hanging Hooks 6 in 1 | Cloths Hanger |Strong Hanger Multipurpose,https://www.daraz.pk/products/transparent-6-hooks-hanger-self-adhesive-clothes-hanger-cloth-hanger-bathroom-accessories-hanger-reusable-transparent-sticky-wall-hooks-punch-free-self-sticking-clips-waterproof-hanging-hooks-6-in-1-cloths-hanger-strong-hanger-multipurpose-i251478945-s1468973044.html?search=1,5.0,nice hooks good packing best quality,0.7666666666666666,Positive
956,Product 408,No Brand,Transparent 6 Hooks Hanger Self Adhesive Clothes Hanger | Cloth Hanger | Bathroom Accessories Hanger | Reusable Transparent Sticky Wall Hooks | Punch Free Self – Sticking Clips | Waterproof Hanging Hooks 6 in 1 | Cloths Hanger |Strong Hanger Multipurpose,https://www.daraz.pk/products/transparent-6-hooks-hanger-self-adhesive-clothes-hanger-cloth-hanger-bathroom-accessories-hanger-reusable-transparent-sticky-wall-hooks-punch-free-self-sticking-clips-waterproof-hanging-hooks-6-in-1-cloths-hanger-strong-hanger-multipurpose-i251478945-s1468973044.html?search=1,5.0,very nice experience with daraz hooks are so good and easily attachable can bear mush weight hanging thumbs up ✅💯👌,0.6377777777777778,Positive
957,Product 408,No Brand,Transparent 6 Hooks Hanger Self Adhesive Clothes Hanger | Cloth Hanger | Bathroom Accessories Hanger | Reusable Transparent Sticky Wall Hooks | Punch Free Self – Sticking Clips | Waterproof Hanging Hooks 6 in 1 | Cloths Hanger |Strong Hanger Multipurpose,https://www.daraz.pk/products/transparent-6-hooks-hanger-self-adhesive-clothes-hanger-cloth-hanger-bathroom-accessories-hanger-reusable-transparent-sticky-wall-hooks-punch-free-self-sticking-clips-waterproof-hanging-hooks-6-in-1-cloths-hanger-strong-hanger-multipurpose-i251478945-s1468973044.html?search=1,5.0,hooks bht achy se kam me aaye hain maine bathroom me hanging k liye lagaaye tiles per ba asani chipak gaye recomend,0.0,Neutral
958,Product 410,No Brand,Foot Pedicure Grinder Remover Tools Rechargeable Electric Automatic Polisher File Dead Skin Callus Feet Care Cleaning Vacuum Adsorption Exfoliate Pedicure Callus Remover Foot Hard Tough Skin Remover Foot Relief Accessories Cracked Heels,https://www.daraz.pk/products/foot-pedicure-grinder-remover-tools-rechargeable-electric-automatic-polisher-file-dead-skin-callus-feet-care-cleaning-vacuum-adsorption-exfoliate-pedicure-callus-remover-foot-hard-tough-skin-remover-foot-relief-accessories-cracked-heels-i242565876-s1461718584.html?search=1,5.0,There is no battery with this product I can not use it What is fun of providing charging cable The battery size is odd and not available in the market Neither there is any user's guide provided with the product Hence it is useless for me,-0.14166666666666666,Negative
959,Product 412,No Brand,Professional Fast Beard Straightener - Electric Men's Hair Straightener Beard Brush - Best Portable Elecrtonic Hair Iron - Instant Heat Up Iron Men Styling Tool - Quick Styler Beauty Set Hair Straightening Accessories - Multifunctional Modeling Comb,https://www.daraz.pk/products/professional-fast-beard-straightener-electric-mens-hair-straightener-beard-brush-best-portable-elecrtonic-hair-iron-instant-heat-up-iron-men-styling-tool-quick-styler-beauty-set-hair-straightening-accessories-multifunctional-modeling-comb-i244994064-s1463443261.html?search=1,5.0,I recieved good beard straightener in good quality pakaging and i used it once and i am finding good results,0.6999999999999998,Positive
960,Product 412,No Brand,Professional Fast Beard Straightener - Electric Men's Hair Straightener Beard Brush - Best Portable Elecrtonic Hair Iron - Instant Heat Up Iron Men Styling Tool - Quick Styler Beauty Set Hair Straightening Accessories - Multifunctional Modeling Comb,https://www.daraz.pk/products/professional-fast-beard-straightener-electric-mens-hair-straightener-beard-brush-best-portable-elecrtonic-hair-iron-instant-heat-up-iron-men-styling-tool-quick-styler-beauty-set-hair-straightening-accessories-multifunctional-modeling-comb-i244994064-s1463443261.html?search=1,5.0,10/10 product delivery was very quick will recommend the seller and the product straightener and comb both are good working condition,0.5666666666666667,Positive
961,Product 412,No Brand,Professional Fast Beard Straightener - Electric Men's Hair Straightener Beard Brush - Best Portable Elecrtonic Hair Iron - Instant Heat Up Iron Men Styling Tool - Quick Styler Beauty Set Hair Straightening Accessories - Multifunctional Modeling Comb,https://www.daraz.pk/products/professional-fast-beard-straightener-electric-mens-hair-straightener-beard-brush-best-portable-elecrtonic-hair-iron-instant-heat-up-iron-men-styling-tool-quick-styler-beauty-set-hair-straightening-accessories-multifunctional-modeling-comb-i244994064-s1463443261.html?search=1,5.0,Same as shown in pictureWorking 100%Highly recommendThanks seller for sending me this product 😁,0.0,Neutral
962,Product 412,No Brand,Professional Fast Beard Straightener - Electric Men's Hair Straightener Beard Brush - Best Portable Elecrtonic Hair Iron - Instant Heat Up Iron Men Styling Tool - Quick Styler Beauty Set Hair Straightening Accessories - Multifunctional Modeling Comb,https://www.daraz.pk/products/professional-fast-beard-straightener-electric-mens-hair-straightener-beard-brush-best-portable-elecrtonic-hair-iron-instant-heat-up-iron-men-styling-tool-quick-styler-beauty-set-hair-straightening-accessories-multifunctional-modeling-comb-i244994064-s1463443261.html?search=1,5.0,Product is good Seller is very cooperative and responsive So giving 5 star 👍🏻,0.44999999999999996,Positive
963,Product 412,No Brand,Professional Fast Beard Straightener - Electric Men's Hair Straightener Beard Brush - Best Portable Elecrtonic Hair Iron - Instant Heat Up Iron Men Styling Tool - Quick Styler Beauty Set Hair Straightening Accessories - Multifunctional Modeling Comb,https://www.daraz.pk/products/professional-fast-beard-straightener-electric-mens-hair-straightener-beard-brush-best-portable-elecrtonic-hair-iron-instant-heat-up-iron-men-styling-tool-quick-styler-beauty-set-hair-straightening-accessories-multifunctional-modeling-comb-i244994064-s1463443261.html?search=1,5.0,I love the product it's of very good quality and very satisfied with delivery,0.6866666666666666,Positive
964,Product 413,No Brand,Electric Hand Held Coffee maker liquid mixer Coffee Mixer,https://www.daraz.pk/products/electric-hand-held-coffee-maker-liquid-mixer-coffee-mixer-i256152620-s1472807646.html?search=1,5.0,The mixer is working very good Thanks alot  for your service 😍,0.5549999999999999,Positive
965,Product 415,Camelion,Pack of 2 4 6 8 and 10 pieces CAMELION 15V AG13 LR44 ALKALINE Batteries BUTTON CELLS FOR CALCULATORS WATCHES CAMERA 357 Battery Camelion LR44 Camelion LR 44 Battery Camelion LR44 Cell LR44 Cell LR44 Battery,https://www.daraz.pk/products/pack-of-2-pieces-camelion-15v-ag13-lr44-alkaline-batteries-button-cells-for-calculators-watches-camera-357-battery-camelion-lr44-camelion-lr-44-battery-camelion-lr44-cell-lr44-cell-lr44-battery-i250488699-s1468208679.html?search=1,5.0,amazingly quick delivery and works fine,0.375,Positive
966,Product 415,Camelion,Pack of 2 4 6 8 and 10 pieces CAMELION 15V AG13 LR44 ALKALINE Batteries BUTTON CELLS FOR CALCULATORS WATCHES CAMERA 357 Battery Camelion LR44 Camelion LR 44 Battery Camelion LR44 Cell LR44 Cell LR44 Battery,https://www.daraz.pk/products/pack-of-2-pieces-camelion-15v-ag13-lr44-alkaline-batteries-button-cells-for-calculators-watches-camera-357-battery-camelion-lr44-camelion-lr-44-battery-camelion-lr44-cell-lr44-cell-lr44-battery-i250488699-s1468208679.html?search=1,5.0,Thank you Mr Fahad We here at VISTA Trading (Lahore) are pleased to hear about your experience We are grateful for your feedback as it helps us make the customer experience better in every possible wayHappy Shopping Stay Blessed!,0.3333333333333333,Positive
967,Product 415,Camelion,Pack of 2 4 6 8 and 10 pieces CAMELION 15V AG13 LR44 ALKALINE Batteries BUTTON CELLS FOR CALCULATORS WATCHES CAMERA 357 Battery Camelion LR44 Camelion LR 44 Battery Camelion LR44 Cell LR44 Cell LR44 Battery,https://www.daraz.pk/products/pack-of-2-pieces-camelion-15v-ag13-lr44-alkaline-batteries-button-cells-for-calculators-watches-camera-357-battery-camelion-lr44-camelion-lr-44-battery-camelion-lr44-cell-lr44-cell-lr44-battery-i250488699-s1468208679.html?search=1,5.0,works well thanks for the product,0.2,Positive
968,Product 417,Frakin,FRAKIN USB Wireless Smart Electric Water Pump Dispenser Bottle Portable Beverage Suction Automatic Suction Pump for Home Travel,https://www.daraz.pk/products/frakin-usb-wireless-smart-electric-water-pump-dispenser-bottle-portable-beverage-suction-automatic-suction-pump-for-home-travel-i248138157-s1465966098.html?search=1,5.0,Great device,0.8,Positive
969,Product 418,No Brand,Finishing Touch Flawless Salon Nails Kit Electronic Nail File and Full Manicure and Pedicure Tool,https://www.daraz.pk/products/finishing-touch-flawless-salon-nails-kit-electronic-nail-file-and-full-manicure-and-pedicure-tool-i251684507-s1469098457.html?search=1,5.0,Same as shown in pictures I haven't try it to remove nail polish yet but it's very good product 💯,0.45499999999999996,Positive
970,Product 418,No Brand,Finishing Touch Flawless Salon Nails Kit Electronic Nail File and Full Manicure and Pedicure Tool,https://www.daraz.pk/products/finishing-touch-flawless-salon-nails-kit-electronic-nail-file-and-full-manicure-and-pedicure-tool-i251684507-s1469098457.html?search=1,5.0,It's a perfect manicure machine and I really liked it I was a bit worried before ordering it But after receiving I am really very happy and satisfied leaves the nail silky upon buffering recommended !! 👍🌺,0.8453125,Positive
971,Product 418,No Brand,Finishing Touch Flawless Salon Nails Kit Electronic Nail File and Full Manicure and Pedicure Tool,https://www.daraz.pk/products/finishing-touch-flawless-salon-nails-kit-electronic-nail-file-and-full-manicure-and-pedicure-tool-i251684507-s1469098457.html?search=1,5.0,Works great on finger nails Takes a small time to get it but has much more power than the battery one I had before Really made my manicure quicker and looks so nice Going to try it on my toes next,0.30833333333333335,Positive
972,Product 418,No Brand,Finishing Touch Flawless Salon Nails Kit Electronic Nail File and Full Manicure and Pedicure Tool,https://www.daraz.pk/products/finishing-touch-flawless-salon-nails-kit-electronic-nail-file-and-full-manicure-and-pedicure-tool-i251684507-s1469098457.html?search=1,5.0,great Shopping Experience Thanks Daraz,0.5,Positive
973,Product 419,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Its price is very reasonable Quality is GoodReceived on TimeHighly Recommended,0.26,Positive
974,Product 419,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Thanks for your feedback,0.2,Positive
975,Product 419,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,quality is best100% orignalbest working,0.0,Neutral
976,Product 419,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Thanks for your feedback,0.2,Positive
977,Product 419,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Received my parcel beautiful and perfect  as described Same as Shownquality Product Looks BeautifulRecommended seller👍🏻👍🏻👍🏻👍🏻,0.6166666666666667,Positive
978,Product 419,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Thanks for your feedback,0.2,Positive
979,Product 419,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,is price me ye product milna mushkil hi ha is seller ny quality mantain ki ha or price bhi kam ha  recommend seller,0.0,Neutral
980,Product 419,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Thanks for your feedback,0.2,Positive
981,Product 419,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Very Nice Product Same as described and shown  Honest seller Recommended to others,0.45999999999999996,Positive
982,Product 419,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Thanks for your feedback,0.2,Positive
983,Product 420,No Brand,mini kitchen weighing scale - weighing scale 5kg - electronic digital kitchen scale 10 kg weight machine digital weighing scale machine digital mini scale weight machine portable scale table jewelry food vegetable fruit liquid scale weight machine,https://www.daraz.pk/products/mini-kitchen-weighing-scale-weighing-scale-5kg-electronic-digital-kitchen-scale-10-kg-weight-machine-digital-weighing-scale-machine-digital-mini-scale-weight-machine-portable-scale-table-jewelry-food-vegetable-fruit-liquid-scale-weight-machine-i255183977-s1471590271.html?search=1,5.0,recommanded,0.0,Neutral
984,Product 421,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Very nice packaging and got it within 2 days which is so amazing 😍 gonna shop again soon,0.6900000000000001,Positive
985,Product 421,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Thanks for your valuable feedback  have a nice dayv,0.4,Positive
986,Product 421,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,I don't shop too much online but after ordering from AAFA traders I think I should shop more frequentlyVery cost effective and good product Highly appreciated,0.43999999999999995,Positive
987,Product 421,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,thanks for your review its really helpful have a nice day hope you shop soon with Aafa traders,0.3333333333333333,Positive
988,Product 421,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,I order this hand beater from AAFA traders Received my parcel and its totally worth it for Results are very satisfying and I recommend this product for home use10/10,0.475,Positive
989,Product 421,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,thanks for shopping with aafa traders have a nice day hope you shop soon,0.4,Positive
990,Product 421,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Very nice packaging got early 100% highly recommended seller worth buying ☺️☺️,0.335,Positive
991,Product 421,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Thank you sir for your kind review,0.6,Positive
992,Product 421,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Its perfect Just as shown and completely worth it10/10,0.65,Positive
993,Product 421,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,thanks for your feedback hope you shop soon have a nice day :),0.43333333333333335,Positive
994,Product 424,No Brand,B FAST Instant Electric Water Heater Tap Faucet AC 220V 3000W Digital Display Temperature Geyser Under Outlet Water Heater for Kitchen and Bathroom,https://www.daraz.pk/products/b-fast-instant-electric-water-heater-tap-faucet-ac-220v-3000w-digital-display-temperature-geyser-under-outlet-water-heater-for-kitchen-and-bathroom-i252148214-s1469369122.html?search=1,5.0,Behtreen Product in Cheap price 🖤 Thanks Seller For Giving Me Such A favour 🖤,0.20000000000000004,Positive
995,Product 424,No Brand,B FAST Instant Electric Water Heater Tap Faucet AC 220V 3000W Digital Display Temperature Geyser Under Outlet Water Heater for Kitchen and Bathroom,https://www.daraz.pk/products/b-fast-instant-electric-water-heater-tap-faucet-ac-220v-3000w-digital-display-temperature-geyser-under-outlet-water-heater-for-kitchen-and-bathroom-i252148214-s1469369122.html?search=1,5.0,nice product and good service,0.6499999999999999,Positive
996,Product 425,No Brand,Plastic Enclosure Box For Electronic Circuit Board - Internal Size : 97 x 74 x 43mm,https://www.daraz.pk/products/plastic-enclosure-box-for-electronic-circuit-board-internal-size-97-x-74-x-43mm-i246373857-s1464433576.html?search=1,5.0,Best quality plastic enclosure box very useful for electronic circuits The seller is very cooperative highly recommended for all Thanks seller and Daraz for excellent service,0.4916666666666667,Positive
